"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"FOXD4L1",2.70079484093159,3.46970881278947,2.21700593030886,1.5650426394241,0.117572911740245,0.194176278863602,"not_sig"
"SPG20OS",2.48407623632613,2.78282797750084,1.7784648936786,1.56473596267892,0.117644832405231,0.19427687986081,"not_sig"
"CKLF",206.224604488326,-0.546052231565154,0.349032240195461,-1.5644750503832,0.117706047742988,0.194359785074726,"not_sig"
"SH3BP2",1930.25966117844,-0.827385768111603,0.529004146619883,-1.56404401250587,0.117807232759365,0.194508667745819,"not_sig"
"LOC729178",5.49104651701327,1.59644844863296,1.0209509399569,1.56368772107733,0.117890922755161,0.194625089273423,"not_sig"
"SESN1",696.970165204906,0.663128524810226,0.424090140850624,1.56364994357131,0.117899799122461,0.194625089273423,"not_sig"
"VWC2",15.2866260811066,-2.76431866075694,1.76861438771301,-1.56298550999095,0.118056003058427,0.194864720282543,"not_sig"
"EGLN2",117.822347342796,0.91596087514889,0.586199418402916,1.56254142599527,0.118160494749266,0.195018957576637,"not_sig"
"PDCD7",858.390357383752,-0.449867300604881,0.28793600950697,-1.56238638361067,0.118196992858247,0.195060955955872,"not_sig"
"SPDYA",7.39089277564903,-1.81216580357484,1.15990562733587,-1.56233900488708,0.11820814791942,0.195061126662094,"not_sig"
"CBFB",1324.73099762588,-0.724096670486883,0.463492131813871,-1.56226313411867,0.118226012996553,0.19507236883137,"not_sig"
"TTLL4",1965.19726462215,-0.53623170014317,0.343276634720906,-1.56209787065508,0.118264934451415,0.195118348576133,"not_sig"
"CPNE2",653.910965915723,0.523053944430499,0.334864585064793,1.56198644992361,0.118291180992244,0.195143410086279,"not_sig"
"SEMA4G",216.553254661189,0.543702956949693,0.348161392795548,1.56164057302291,0.118372685706782,0.195259617077075,"not_sig"
"DDX39A",3962.33340010982,0.757082960802211,0.484902745796489,1.5613088755739,0.118450890446186,0.195370359440724,"not_sig"
"ZFP161",510.39707258481,-0.345249752173245,0.221152508691136,-1.56113875540714,0.118491015615404,0.195418279350764,"not_sig"
"GPKOW",769.503500065969,0.420445316467381,0.269411772371981,1.56060484204404,0.118617015609839,0.195607803934753,"not_sig"
"C15orf40",321.760638216771,-0.476026023473879,0.305044350344664,-1.56051414470068,0.118638430013158,0.195624840221622,"not_sig"
"OR56B4",1.2749757776178,-3.34264160873414,2.14247164239673,-1.56018009414342,0.118717328293963,0.195736650573418,"not_sig"
"KCNT2",105.41405451195,2.17227303946158,1.39284855984346,1.5595902541664,0.118856741058882,0.195948204715978,"not_sig"
"TMEM212",6.04043845912958,-1.27642831581998,0.818527042928204,-1.55942106842759,0.118896752956601,0.195995861556365,"not_sig"
"FOXN2",629.841321144471,-1.00001801474618,0.641301280340721,-1.55935758340429,0.118911769689972,0.196002309957788,"not_sig"
"EFCAB3",12.6207307692808,-1.26891501158493,0.81397085878079,-1.5589194599492,0.119015443852216,0.196154877578824,"not_sig"
"MCM10",1469.65581767762,0.415561562195953,0.266616914584301,1.55864665542275,0.119080033998168,0.196243006542266,"not_sig"
"ATP5L2",2.13447485454841,-3.01805040372586,1.93660896594742,-1.55842013374619,0.119133686930376,0.196313096286167,"not_sig"
"FAM22A",46.3140913951799,0.872187446024333,0.559736328596319,1.55821125316551,0.119183178257969,0.196376315931026,"not_sig"
"FNDC1",8.3084963978364,-2.2830573974707,1.46593389039403,-1.55740815628257,0.119373610892122,0.19667172895043,"not_sig"
"DKFZp761E198",730.39629080149,0.678032172962197,0.435476153644518,1.55699035937494,0.119472774326468,0.196816732019989,"not_sig"
"YOD1",503.965812373403,-1.72621279899194,1.10910179086017,-1.55640610556869,0.11961155425941,0.197026965252318,"not_sig"
"AQP6",2.80475790672441,2.37563417915047,1.52699547559377,1.55575718272951,0.119765843256526,0.197262703758649,"not_sig"
"DALRD3",690.911765690751,0.481577823571478,0.309588740116847,1.55554049992166,0.119817396831649,0.197310790639914,"not_sig"
"HKR1",722.594963864551,-0.416373885280048,0.267669784226644,-1.55555056945647,0.119815000684237,0.197310790639914,"not_sig"
"SFXN1",3153.74842846145,-0.224394833343079,0.144259808382854,-1.55549099821035,0.119829176809119,0.197311780080319,"not_sig"
"CDC26",914.796012520335,0.537602153187732,0.345666001716227,1.55526476575233,0.11988302514598,0.197382033006207,"not_sig"
"COMMD10",537.806143420282,-0.72278337413572,0.464839336526608,-1.55491008901383,0.119967484211073,0.197502667318855,"not_sig"
"ZGPAT",876.421435167483,0.6977240117594,0.448875201284059,1.55438306630324,0.120093070026702,0.197690979851827,"not_sig"
"MCTS1",1347.1435689822,-0.549285989785873,0.353481253435871,-1.55393244888311,0.120200530617024,0.197838648204874,"not_sig"
"MRPL43",1586.00046836603,0.456607435090338,0.293843647263247,1.55391290348801,0.120205193390882,0.197838648204874,"not_sig"
"AGMO",4.22906766372131,-2.88344137463993,1.85581434041094,-1.55373375011287,0.120247939042218,0.197854317438651,"not_sig"
"GRIPAP1",2097.72991192746,-0.472385001034451,0.304032474247441,-1.55373205511591,0.120248343522063,0.197854317438651,"not_sig"
"ZFP64",898.877635061257,0.452344143690569,0.291116765909535,1.55382374586813,0.120226464740434,0.197854317438651,"not_sig"
"LOC100131496",18.4530434386034,-1.34247257621141,0.864207119170647,-1.55341531726763,0.120323945882754,0.197960257720974,"not_sig"
"AP1AR",705.74441095762,-0.581347384153856,0.374258642503813,-1.55333055307583,0.120344184612787,0.197975100980118,"not_sig"
"BCKDK",2102.60380032791,0.690564582852565,0.444649309441904,1.55305443680845,0.120410130019207,0.198044328280902,"not_sig"
"KRBA2",93.3074762213176,-0.9060282792755,0.583400160298745,-1.55301342188789,0.120419928108252,0.198044328280902,"not_sig"
"TMEM182",97.7238714137151,-0.833082820958439,0.536426318809517,-1.55302376439562,0.120417457318992,0.198044328280902,"not_sig"
"SNHG6",2752.62923936242,-0.601261095663571,0.387178511235807,-1.55292992305913,0.120439877142728,0.198058681782274,"not_sig"
"STAM2",739.026978009708,-0.535510797199173,0.344858591940398,-1.55284168559073,0.120460961115588,0.198074898797291,"not_sig"
"BNIPL",54.2728250680739,0.94885045112207,0.611062890123489,1.55278690042905,0.120474053253862,0.198077972979102,"not_sig"
"PTK2",3799.32178502362,0.282357408408955,0.181938736860149,1.55193673036213,0.120677363169946,0.198393764898431,"not_sig"
"SYNGR1",709.708132742992,1.55644100137255,1.00318771044502,1.55149528365145,0.12078303672657,0.19854899862382,"not_sig"
"OOEP",4.06732840658083,3.60503452838525,2.32368895097256,1.55142732286798,0.120799311615851,0.198557259267999,"not_sig"
"DNTTIP2",2171.10061384519,-0.81473492887278,0.525171741980051,-1.55136855955157,0.120813385327725,0.198561900645717,"not_sig"
"IGFL2",1.7935158152746,4.40686965183174,2.84100377860125,1.55116641696318,0.120861807924061,0.198622989744849,"not_sig"
"ALAS2",2.57266702733259,-2.2606312500297,1.4582399070697,-1.55024645743812,0.121082373080275,0.198966938354608,"not_sig"
"ARAF",1939.65052922458,0.651699256831082,0.420413772858727,1.55013774263308,0.121108458821723,0.1989753783205,"not_sig"
"PF4V1",1.50235762788897,3.01091441199928,1.94236115769804,1.55013108662429,0.121110056050829,0.1989753783205,"not_sig"
"HDGFL1",2.48249901689521,-5.12947580961859,3.30949964010558,-1.54992487307083,0.121159548869406,0.199038164328464,"not_sig"
"STAB2",2.86466785349215,-2.4238653257451,1.56437221784171,-1.54941726662034,0.121281445682632,0.199219871223681,"not_sig"
"C7orf28B",364.899268456197,0.724665059244805,0.46775190339011,1.54925090414956,0.121321416897297,0.199266983830011,"not_sig"
"CEP128",340.481563441837,0.686506305338594,0.443229752923843,1.54887234173684,0.12141241090492,0.199397883360178,"not_sig"
"ALDH3A2",1948.11890144787,0.650112918226072,0.419806600331853,1.54860099320059,0.121477667043865,0.199486492679961,"not_sig"
"AFG3L2",3461.86711238657,-0.283113554979394,0.18283013076321,-1.5485060027992,0.121500517601662,0.19950545498831,"not_sig"
"SCARB1",4548.35032095262,0.579692451961963,0.374431416890116,1.54819394370448,0.121575609104613,0.199610186111296,"not_sig"
"POLE",6042.11341447585,0.783518325356695,0.506112935186594,1.5481096626543,0.121595896072307,0.199624924721069,"not_sig"
"FLJ39080",1.87433636250875,3.24157043196021,2.09527280449629,1.547087531993,0.121842139997403,0.200010581375946,"not_sig"
"RGS22",10.3165844642477,2.33062924236826,1.50671274140502,1.54683051275914,0.121904120413438,0.200093715734881,"not_sig"
"C22orf26",4.97696505076028,2.05122204569798,1.32727597966593,1.54543748031533,0.122240480360061,0.20059698458767,"not_sig"
"CBX1",5859.63436038653,0.552586672484837,0.357587533097703,1.54531861806786,0.122269214249104,0.20059698458767,"not_sig"
"FLJ40852",11.0904666393348,1.0051577602128,0.650393103553657,1.54546189792106,0.122234578274963,0.20059698458767,"not_sig"
"HAPLN2",3.9447198910762,2.86026170364242,1.85088959199894,1.54534431227384,0.122263002456631,0.20059698458767,"not_sig"
"HOGA1",11.7462316509225,1.72769184562974,1.11804563392954,1.54527846914219,0.122278921086614,0.20059698458767,"not_sig"
"ZFHX3",1294.41818655297,0.697014372304437,0.45104630246296,1.54532776013983,0.122267004047311,0.20059698458767,"not_sig"
"ANGEL1",1262.71395268626,0.638785940647552,0.413501418724485,1.54482164201031,0.122389410960134,0.200759582104681,"not_sig"
"RABGEF1",867.719679573936,-0.43961818265947,0.284584369233552,-1.54477276402586,0.122401237386235,0.200760323377665,"not_sig"
"ARF4",3744.34698353815,0.633594841794555,0.410184332578914,1.54465880695884,0.122428813694047,0.200786894787208,"not_sig"
"F7",18.6556123530997,2.41074032688063,1.56137491036156,1.54398556738841,0.122591829050023,0.201016888027955,"not_sig"
"GOLIM4",1181.53066423786,0.646086268274062,0.41844153225709,1.54402997424526,0.122581071341814,0.201016888027955,"not_sig"
"AGPAT1",2978.46431418028,0.654809165075143,0.424133428488642,1.54387539649608,0.12261852149881,0.201041979048211,"not_sig"
"HIST1H2BO",30.6131114687228,-1.20591475719921,0.781610535732028,-1.54285888184682,0.122865019205058,0.201427237988046,"not_sig"
"MCHR1",40.4780174319038,2.13025145764811,1.38075865809471,1.54281231202824,0.122876321326758,0.201427237988046,"not_sig"
"C2orf81",153.128326521481,0.976624620299552,0.633239348201202,1.5422677429534,0.123008544154685,0.201625260431853,"not_sig"
"NOXO1",22.6626287541299,0.843451423781446,0.547008429852205,1.54193496434659,0.12308939837514,0.201739054816717,"not_sig"
"BTBD10",1096.07649292365,0.529621834920908,0.343506375835817,1.54181078482819,0.123119580531938,0.201751053420175,"not_sig"
"SCN9A",77.6856668625201,2.54966855829158,1.65365534310935,1.54183794641117,0.123112978344365,0.201751053420175,"not_sig"
"FAM125A",559.676986556899,0.665241608426469,0.431633306181742,1.54121936120093,0.123263406910152,0.201967984772018,"not_sig"
"DSN1",784.419481048523,-0.393806778253064,0.255558678427447,-1.54096421485787,0.123325495608203,0.202050960501697,"not_sig"
"C19orf20",151.290057295339,1.55727696224145,1.01099001996485,1.5403485014576,0.123475427218389,0.202240283073921,"not_sig"
"COL2A1",281.651502621813,0.863420262654831,0.56051965509228,1.54039248188841,0.123464712880843,0.202240283073921,"not_sig"
"MYL4",3.55368931944186,-2.33821074871908,1.51791412375445,-1.54041043042388,0.123460340538604,0.202240283073921,"not_sig"
"CALY",4.27711716760581,2.88831434391387,1.87527372719141,1.54020946490819,0.123509303523964,0.202276997976985,"not_sig"
"C16orf71",11.3362891725605,1.26991109461451,0.824532703951021,1.54015855105481,0.123521710517562,0.202278433936164,"not_sig"
"RPS6KA3",1570.24686613545,-0.71294711520567,0.462919062320153,-1.54011181054497,0.123533101382318,0.202278433936164,"not_sig"
"C4orf42",385.98283035366,0.69242167179483,0.449637876978982,1.53995405468743,0.123571553222909,0.202316457547663,"not_sig"
"LOC100499183",2.98109020759642,2.03773840112241,1.32327335616922,1.53992248965212,0.123579248091861,0.202316457547663,"not_sig"
"TANC1",986.413674723101,1.37024725843874,0.889931854080711,1.53972155525795,0.12362824029554,0.202377892897076,"not_sig"
"C9orf172",51.0167237876703,1.54343797417686,1.00256972845937,1.53948192366494,0.123686687543749,0.202441556852566,"not_sig"
"KHDRBS1",8593.70293420489,-0.330576008918827,0.214733919153604,-1.53946805526499,0.123690070770429,0.202441556852566,"not_sig"
"TBC1D2B",1336.99131612935,-0.401064989452747,0.26062078723571,-1.53888334735946,0.123832777283172,0.202656329999814,"not_sig"
"ST7L",205.573294186137,0.661930193216295,0.430181275961735,1.53872385946239,0.123871724932629,0.20270127434275,"not_sig"
"VPS37B",1048.47986620806,0.99585146470762,0.647348335507374,1.53835487029885,0.123961870361539,0.202829981633555,"not_sig"
"SCUBE1",85.7364012355666,2.08286645069087,1.35402352179839,1.53827937045321,0.12398032156281,0.202841367777493,"not_sig"
"LOC389033",2.11483472354823,2.72270924618015,1.77032881323345,1.53796810277702,0.124056414052915,0.20294704866382,"not_sig"
"TMEM223",398.07735111223,0.45330278304383,0.294806109619646,1.53763021949808,0.124139054235246,0.203063420505291,"not_sig"
"CSRP2BP",870.785658691823,0.313701974315377,0.204103768874914,1.53697296255039,0.124299930514125,0.203288896735945,"not_sig"
"MUL1",896.043964453105,0.649358410034448,0.422485646159913,1.53699519956866,0.124294484919238,0.203288896735945,"not_sig"
"YIF1B",1485.86446807261,0.663000378124885,0.43154408134884,1.53634450518381,0.124453909606547,0.203521866446359,"not_sig"
"PNMA6C",36.3938451682923,1.55158036209733,1.00999302262019,1.53622879301891,0.124482276594823,0.203549396136615,"not_sig"
"PTPDC1",310.515182515808,0.626995998628016,0.408199322698865,1.53600450506029,0.124537275442092,0.203620464247608,"not_sig"
"PPIB",5078.87071749947,0.419511407109769,0.273159275953621,1.53577580569146,0.124593375548363,0.203674453869465,"not_sig"
"SEP15",2315.65070864679,-0.676070869231038,0.440206239848887,-1.53580482971599,0.124586254844223,0.203674453869465,"not_sig"
"BAK1",1579.96161923165,0.623000462558746,0.405717451900022,1.53555253697163,0.124648162523969,0.203720494872951,"not_sig"
"CDC23",1710.51851590816,-0.334043371441776,0.21754316011106,-1.53552688703814,0.124654457856701,0.203720494872951,"not_sig"
"EDC4",3566.57538858618,0.820026955920969,0.534054984884327,1.53547289910342,0.12466770907211,0.203720494872951,"not_sig"
"ETV2",17.6547688253295,0.974777525921317,0.634824686790676,1.53550664648732,0.124659425725003,0.203720494872951,"not_sig"
"CHERP",2912.49689592085,0.729838273523575,0.47566565645269,1.53435141600593,0.124943223042138,0.204151813246966,"not_sig"
"FAM86HP",47.7769632803379,0.979491181478715,0.638400349576882,1.53428985765421,0.124958359772624,0.204157646023032,"not_sig"
"SOS2",840.329971920307,-0.562810296601259,0.366852294784323,-1.53416049075594,0.124990174768458,0.204190724237624,"not_sig"
"SCRT1",10.2880122361724,1.64784981602732,1.07415947350761,1.53408302646753,0.125009228460637,0.20420295070155,"not_sig"
"MAN2B2",871.865121269029,0.644299280647523,0.420059424269342,1.53382889044384,0.12507175354711,0.204267275849588,"not_sig"
"OCIAD1",2419.90798103367,-0.724671919660557,0.472452406890325,-1.53385168345387,0.125066144787759,0.204267275849588,"not_sig"
"LOC100270746",26.0078822671148,1.97086569104761,1.28541176564715,1.53325630254782,0.125212716691936,0.204478576018938,"not_sig"
"NUDT17",58.133304372453,1.07382511827761,0.700496942322484,1.53294761675527,0.12528876218471,0.204583833153865,"not_sig"
"C17orf62",2258.34891366976,-0.732329859545019,0.477788198703473,-1.53274999577694,0.125337465488307,0.204644427924941,"not_sig"
"PTBP2",703.5562073862,-0.715599149495208,0.466897834017829,-1.53266752886218,0.125357793661225,0.204645918904011,"not_sig"
"RAB10",4002.39941519496,0.45186319279701,0.294824349181444,1.53265221835161,0.125361567999443,0.204645918904011,"not_sig"
"LOC100130855",29.7240559235629,-1.2095256746957,0.789342397310658,-1.53232067454711,0.125443321713484,0.204741504368688,"not_sig"
"MOGAT2",1.67774064518561,-5.42301407017181,3.53900651092207,-1.53235492882969,0.125434873198588,0.204741504368688,"not_sig"
"HMP19",9.05359735693224,-1.818525240763,1.18696131343888,-1.53208467721188,0.125501540415526,0.204817585606476,"not_sig"
"MOSC2",208.804350948344,-1.65573276976559,1.08093038432138,-1.53176633183929,0.125580107092156,0.204926857449756,"not_sig"
"SYCE1L",34.2319546203939,1.28697771054402,0.840251132029856,1.5316584072133,0.125606751261291,0.204951387608559,"not_sig"
"PPP1R12C",1823.78623537769,0.578283410367618,0.377573862725577,1.53157691105308,0.12562687375393,0.204965272856061,"not_sig"
"LGI4",100.156326878467,1.83942856691417,1.20109728167559,1.53145677288361,0.125656542056496,0.204994728468172,"not_sig"
"ALKBH7",737.839645108018,-0.907514603791515,0.592734101373143,-1.53106528153036,0.125753259320509,0.205133551479388,"not_sig"
"LOC285033",14.6915179883715,-0.904701692376893,0.59093110594629,-1.53097659485727,0.125775177265826,0.205150344583849,"not_sig"
"ANKRD27",2390.70533847037,0.412681588467284,0.269624999204313,1.53057613235102,0.125874184276591,0.205292861992408,"not_sig"
"ITIH2",3.46615157132317,4.4021653038661,2.87644986566256,1.530416141236,0.125913756115197,0.20533842700113,"not_sig"
